trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
2138,False,"{'a': 0.4, 'e': 0.4810011893245143}",25,6,-2.746095107897365,"{0: 17, 1: 1, 2: 0, 3: 1, 4: 0}",1
2139,False,"{'a': 0.4, 'e': 0.480562769246869}",20,0,-19.48226303117971,"{0: 16, 1: 0, 2: 4, 3: 0, 4: 0}",0
2140,False,"{'a': 0.4, 'e': 0.48012422902853413}",20,12,13.029394306883278,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
2141,False,"{'a': 0.4, 'e': 0.4796855687791445}",25,11,-6.719076498962505,"{0: 11, 1: 1, 2: 2, 3: 0, 4: 0}",1
2142,False,"{'a': 0.4, 'e': 0.47924678860836506}",25,7,-0.04839825017436983,"{0: 15, 1: 2, 2: 1, 3: 0, 4: 0}",1
2143,False,"{'a': 0.4, 'e': 0.47880788862589085}",20,9,0.2618576103189685,"{0: 9, 1: 1, 2: 1, 3: 0, 4: 0}",1
2144,False,"{'a': 0.4, 'e': 0.47836886894144715}",20,4,-13.231192919806238,"{0: 12, 1: 1, 2: 3, 3: 0, 4: 0}",1
2145,False,"{'a': 0.4, 'e': 0.47792972966478875}",25,0,-64.66603592448605,"{0: 19, 1: 0, 2: 5, 3: 0, 4: 1}",0
2146,False,"{'a': 0.4, 'e': 0.4774904709057004}",25,3,10.046651970736882,"{0: 20, 1: 0, 2: 2, 3: 0, 4: 0}",1
2147,False,"{'a': 0.4, 'e': 0.4770510927739966}",20,0,-54.03879969310097,"{0: 15, 1: 1, 2: 3, 3: 0, 4: 1}",0
2148,False,"{'a': 0.4, 'e': 0.47661159537952236}",25,1,2.6230694103893546,"{0: 21, 1: 1, 2: 2, 3: 0, 4: 0}",1
2149,False,"{'a': 0.4, 'e': 0.4761719788321517}",20,7,-37.94384499580659,"{0: 10, 1: 1, 2: 1, 3: 0, 4: 1}",1
2150,False,"{'a': 0.4, 'e': 0.4757322432417888}",25,0,-81.49963075926765,"{0: 20, 1: 0, 2: 3, 3: 0, 4: 2}",1
2151,False,"{'a': 0.4, 'e': 0.4752923887183674}",30,4,-14.21189027727307,"{0: 22, 1: 1, 2: 2, 3: 1, 4: 0}",1
2152,False,"{'a': 0.4, 'e': 0.47485241537185147}",20,6,-37.52876977638553,"{0: 11, 1: 0, 2: 2, 3: 0, 4: 1}",1
2153,False,"{'a': 0.4, 'e': 0.47441232331223415}",20,6,-41.859914887954425,"{0: 11, 1: 0, 2: 2, 3: 0, 4: 1}",1
2154,False,"{'a': 0.4, 'e': 0.4739721126495385}",30,17,7.538974465660418,"{0: 12, 1: 0, 2: 1, 3: 0, 4: 0}",1
2155,False,"{'a': 0.4, 'e': 0.47353178349381697}",30,11,-2.7517122377084293,"{0: 14, 1: 4, 2: 1, 3: 0, 4: 0}",1
2156,False,"{'a': 0.4, 'e': 0.47309133595515224}",25,8,-117.58201103241335,"{0: 10, 1: 1, 2: 3, 3: 1, 4: 2}",1
2157,False,"{'a': 0.4, 'e': 0.4726507701436559}",20,10,-33.53363374381472,"{0: 8, 1: 1, 2: 0, 3: 0, 4: 1}",1
2158,False,"{'a': 0.4, 'e': 0.4722100861694696}",25,17,13.447801767113667,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
2159,False,"{'a': 0.4, 'e': 0.471769284142764}",30,0,-31.34188095891662,"{0: 26, 1: 0, 2: 3, 3: 0, 4: 1}",0
2160,False,"{'a': 0.4, 'e': 0.47132836417373997}",25,4,-80.03133619802298,"{0: 16, 1: 1, 2: 2, 3: 0, 4: 2}",1
2161,False,"{'a': 0.4, 'e': 0.47088732637262737}",25,13,21.19031575340905,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
2162,False,"{'a': 0.4, 'e': 0.47044617084968565}",25,14,13.231732513289657,"{0: 10, 1: 1, 2: 0, 3: 0, 4: 0}",1
2163,False,"{'a': 0.4, 'e': 0.47000489771520343}",20,0,-8.340550088912758,"{0: 16, 1: 1, 2: 3, 3: 0, 4: 0}",0
2164,False,"{'a': 0.4, 'e': 0.46956350707949945}",25,11,-51.20445647089345,"{0: 7, 1: 2, 2: 5, 3: 0, 4: 0}",1
2165,False,"{'a': 0.4, 'e': 0.4691219990529211}",20,0,-12.081575057612156,"{0: 17, 1: 1, 2: 1, 3: 1, 4: 0}",0
2166,False,"{'a': 0.4, 'e': 0.4686803737458455}",25,15,15.10855483626331,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
2167,False,"{'a': 0.4, 'e': 0.4682386312686787}",20,11,-25.761174501370768,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 1}",1
2168,False,"{'a': 0.4, 'e': 0.4677967717318567}",20,10,-12.249159940273442,"{0: 8, 1: 0, 2: 2, 3: 0, 4: 0}",1
2169,False,"{'a': 0.4, 'e': 0.46735479524584417}",25,7,-16.932996138940055,"{0: 14, 1: 0, 2: 4, 3: 0, 4: 0}",1
2170,False,"{'a': 0.4, 'e': 0.4669127019211353}",25,14,-6.082333838687562,"{0: 9, 1: 0, 2: 2, 3: 0, 4: 0}",1
2171,False,"{'a': 0.4, 'e': 0.4664704918682532}",30,0,-15.453919893199647,"{0: 22, 1: 6, 2: 2, 3: 0, 4: 0}",0
2172,False,"{'a': 0.4, 'e': 0.46602816519775075}",25,14,15.269717843924548,"{0: 10, 1: 1, 2: 0, 3: 0, 4: 0}",1
2173,False,"{'a': 0.4, 'e': 0.4655857220202094}",25,20,9.373571712293057,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
2174,False,"{'a': 0.4, 'e': 0.46514316244624}",25,0,-34.792137666108,"{0: 18, 1: 2, 2: 5, 3: 0, 4: 0}",0
2175,False,"{'a': 0.4, 'e': 0.4647004865864822}",25,13,10.419487718547881,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 0}",1
2176,False,"{'a': 0.4, 'e': 0.46425769455160537}",30,0,6.542065446839603,"{0: 26, 1: 1, 2: 3, 3: 0, 4: 0}",0
2177,False,"{'a': 0.4, 'e': 0.46381478645230734}",25,13,-0.48633730356842,"{0: 11, 1: 0, 2: 0, 3: 1, 4: 0}",1
2178,False,"{'a': 0.4, 'e': 0.4633717623993151}",25,9,-41.7193167586519,"{0: 14, 1: 0, 2: 0, 3: 1, 4: 1}",1
2179,False,"{'a': 0.4, 'e': 0.4629286225033846}",20,7,-24.25865874880381,"{0: 8, 1: 2, 2: 3, 3: 0, 4: 0}",1
2180,False,"{'a': 0.4, 'e': 0.4624853668753008}",20,6,-16.062122152288254,"{0: 10, 1: 2, 2: 2, 3: 0, 4: 0}",1
2181,False,"{'a': 0.4, 'e': 0.46204199562587783}",20,16,6.405269910032306,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
2182,False,"{'a': 0.4, 'e': 0.4615985088659584}",20,10,18.881671810021015,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
2183,False,"{'a': 0.4, 'e': 0.4611549067064141}",20,12,-6.325202930851456,"{0: 6, 1: 1, 2: 1, 3: 0, 4: 0}",1
2184,False,"{'a': 0.4, 'e': 0.46071118925814536}",25,9,-51.29874965734307,"{0: 12, 1: 0, 2: 3, 3: 0, 4: 1}",1
2185,False,"{'a': 0.4, 'e': 0.4602673566320819}",20,10,-4.981487273154101,"{0: 8, 1: 0, 2: 2, 3: 0, 4: 0}",1
2186,False,"{'a': 0.4, 'e': 0.4598234089391817}",30,18,7.930400173143406,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 0}",1
2187,False,"{'a': 0.4, 'e': 0.45937934629043164}",20,9,-40.189474014003224,"{0: 8, 1: 1, 2: 1, 3: 0, 4: 1}",1
2188,False,"{'a': 0.4, 'e': 0.4589351687968472}",20,8,-1.9017601545304572,"{0: 10, 1: 0, 2: 2, 3: 0, 4: 0}",1
2189,False,"{'a': 0.4, 'e': 0.4584908765694732}",20,0,7.957835635118036,"{0: 18, 1: 0, 2: 2, 3: 0, 4: 0}",0
2190,False,"{'a': 0.4, 'e': 0.45804646971938234}",25,0,3.305945723029618,"{0: 23, 1: 0, 2: 1, 3: 1, 4: 0}",0
2191,False,"{'a': 0.4, 'e': 0.45760194835767654}",20,14,-4.752014139664602,"{0: 4, 1: 2, 2: 0, 3: 0, 4: 0}",1
2192,False,"{'a': 0.4, 'e': 0.45715731259548575}",30,22,-34.81973681357016,"{0: 6, 1: 1, 2: 0, 3: 0, 4: 1}",1
2193,False,"{'a': 0.4, 'e': 0.45671256254396947}",35,8,-97.27241731435852,"{0: 20, 1: 1, 2: 4, 3: 0, 4: 2}",1
2194,False,"{'a': 0.4, 'e': 0.45626769831431485}",25,5,9.58498447987732,"{0: 18, 1: 0, 2: 2, 3: 0, 4: 0}",1
2195,False,"{'a': 0.4, 'e': 0.4558227200177381}",20,3,-26.218838530308002,"{0: 13, 1: 0, 2: 4, 3: 0, 4: 0}",1
2196,False,"{'a': 0.4, 'e': 0.45537762776548346}",20,3,18.49670599309276,"{0: 16, 1: 1, 2: 0, 3: 0, 4: 0}",1
2197,False,"{'a': 0.4, 'e': 0.4549324216688245}",30,1,-39.99121404850164,"{0: 21, 1: 3, 2: 4, 3: 1, 4: 0}",1
2198,False,"{'a': 0.4, 'e': 0.4544871018390625}",25,6,12.907221886223617,"{0: 18, 1: 0, 2: 1, 3: 0, 4: 0}",1
2199,False,"{'a': 0.4, 'e': 0.45404166838752735}",20,10,17.98745422365619,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
2200,False,"{'a': 0.4, 'e': 0.4535961214255773}",20,9,-30.85138518634408,"{0: 6, 1: 1, 2: 4, 3: 0, 4: 0}",1
2201,False,"{'a': 0.4, 'e': 0.45315046106459944}",25,0,21.00314867731714,"{0: 23, 1: 1, 2: 1, 3: 0, 4: 0}",0
2202,False,"{'a': 0.4, 'e': 0.4527046874160087}",20,10,-42.89155564048593,"{0: 7, 1: 0, 2: 2, 3: 0, 4: 1}",1
2203,False,"{'a': 0.4, 'e': 0.45225880059124846}",25,11,-41.57741066865572,"{0: 11, 1: 0, 2: 2, 3: 0, 4: 1}",1
2204,False,"{'a': 0.4, 'e': 0.4518128007017902}",20,0,1.6996882285855215,"{0: 18, 1: 1, 2: 0, 3: 1, 4: 0}",0
2205,False,"{'a': 0.4, 'e': 0.45136668785913436}",20,8,-46.83130779682169,"{0: 9, 1: 0, 2: 2, 3: 0, 4: 1}",1
2206,False,"{'a': 0.4, 'e': 0.45092046217480886}",25,16,18.00988406445691,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
2207,False,"{'a': 0.4, 'e': 0.4504741237603702}",30,16,10.649589146053625,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 0}",1
2208,False,"{'a': 0.4, 'e': 0.45002767272740274}",20,14,10.918109213960598,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
2209,False,"{'a': 0.4, 'e': 0.44958110918751965}",20,8,-3.8608666719073454,"{0: 9, 1: 2, 2: 1, 3: 0, 4: 0}",1
2210,False,"{'a': 0.4, 'e': 0.4491344332523616}",35,15,-54.5222914260063,"{0: 14, 1: 2, 2: 3, 3: 0, 4: 1}",1
2211,False,"{'a': 0.4, 'e': 0.44868764503359754}",20,0,-56.83437733483087,"{0: 15, 1: 0, 2: 4, 3: 0, 4: 1}",0
2212,False,"{'a': 0.4, 'e': 0.4482407446429244}",20,3,31.156082528483143,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
2213,False,"{'a': 0.4, 'e': 0.44779373219206764}",25,11,-58.907880686873426,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 2}",1
